,Name,Heading,Review
10,"vivo T1 5G (Rainbow Fantasy, 128 GB)  (4 GB RAM)",Fabulous! Decent product Very Good Classy product Absolute rubbish! Good Slightly disappointed Simply awesome Best in the market! Nice product,"superb phone i am very happy to buy itcolour camara and screen was fantastic i really love it thanku 😊😊READ MORE Reasons for giving 3 stars, super night mode is not available in 4gb varient and this was not clearly mentioned, no 30w fast charging, drop notch display, these are the only cons i found. rest is good.READ MORE As usual we all known that Vivo is famous for their camera. If you look for good camera quality and space go for it. It looks is awsm 💁🏻‍♀️ Disadvantages :- screen touch 2/5 I rated bcz its not working properly and after installing apps its work more slower thn before 🥴READ MORE I have used this device for 12 days this device no any issues & perfectly work but BGMI gaming There is a problem in doing this, there is an automatic refresh, it may be fixed after the software update ।I am very happy to buy this mobile I really liked the color of it and the camera frame was also very nice And the display is IPS not so good but when used outside, its light remains bright. And talking about the network, after the arrival of 5g, you will know how much speed it is giving, it is...READ MORE I bought 4gb varient mobile, touch screen wont work normally we have to press like 4-5 time to go back or to go home. Worst mobile, os works like very slow. Overall i give rating 1 that is more than enough. Vivo needs to work on this mobile asap.READ MORE Good phn but camera not good as i expectedBattery backup v.good charger not worth 18W i expect this phn has 44WREAD MORE Nice camera and battery good but hanging issue, performance not good as excepted.I i am very disappointed with the smart phone so i suggest dont buy this....READ MORE Fantastic but touch is slowly proper work and looking is very good battery is 1 day essay going camera good but night mode very slowREAD MORE Guys the camera quality of the phone is very good.And even it best In segment for gaming.Only macro camera is not good but camera quality is decent .And even look of the phone is very pretty the design looks very nice. The phone is soo slim and light weight. I have shared some photos clicked by vivo T1 The battery backup is also good But it should have atleast 33w charging speed but it has only 18w charging which is not soo fast.READ MORE 🙏Thanks to Flipkart, I got VIVO T1 5g segment Android mobile cameras performance is good👍 battery backup has excellent🔋overall performance was nice ; recommend to flipkart customers dont worry get this 5g mbile.......READ MORE"
11,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)",Good choice Good choice Excellent Really Nice Good quality product Best phone at this price bracket Simply awesome Terrific purchase Classy product Great product,"Best Samsung phone in this price range.Good battery back up.Decent Display.Fast fingerprint sensor.Rear camera quality is good.front camera is not up to the mark.90 Hz refresh rate is good.Good user interface.updated to one ui 3.1.there are some pre installed apps which can only be disabled.sound quality is low comparing with other smartphones in same price segment.using in low screen bightness noticed screen flickering.There is no screen protector or case in the box.Takes 160 minutes for ful...READ MORE Amazing smartphone. Camera , battery back up , display  , are awesome 👌. It has a little bit heating problem but not at all .Amazing smartphone for students becoz I'm using as a student .😊😊.It is heavy also , this is a bad point for this smartphone. But all good . ND I'm satisfied .Delivery was also good 👍. Thanks flipkart. 😊READ MORE This smartphone is very good in camera and battery And value for money from Samsung with clean and smooth Ui and good battery life alsoREAD MORE First I would like to thank you Flipkart for fastest delivery and yah the delivery guy is so cooperative and helpful Samsung phones are always best in performance and this one is also affordable and awesome phoneREAD MORE Nice phone. We can rely on Samsung than any Chinese company like MI, Redmi, Poco, Realme, Vivo, Oppo etc.Little heavy and thick than others but best in this price range. Rear and front cameras are superb. Not has SAmoled display and you can't expect it in this price.6000 mah battery is just wow. Power packed phone.But the Charger is of 9V and there is mentioned that it is of 15V.It did justice with its price. Value for money and trust of Samsung.If you are willing for it, Go ahead 👍READ MORE Pros:-Battery backup is simply awesome. I got 8+ hours SOTPerformance is way better than Xiaomi and realme at this range. Bloatware free and no junk apps. Previously i was a Motorola User so i miss Moto tweaks, thats all. This gap is fulfilled by Samsung one UI. lots and lots of customisation.Samsung brand is trust. Phone is Durable and service centre are very helpfulThis is myth exynos are not good. Trust me, in real life in doesnt matter until and unless you do heavy gaming at very high...READ MORE Best mobile for in this price range, Battery backup is highlight. Better go with this mobile in budget category from best brand. Absolutely perfect mobile.READ MORE Camera is good battery is good  fingure unlock sensor is very good and fast it is very thick due to large battery this phone is not for slim phone lovers but phone is very good and price are also good , good job samsungREAD MORE Overall it is good value of money. Everything perfect except taking about 3 and half hour to take full battery charge which is painful. Samsung should work on it.READ MORE Go for it if u r not a ardent game lover like pubg,cod.4 out of 5 for this budget range.Good build quality Pros:Definitely the battery. It's real goodDisplay looks good.No lags. Yet to try high storage games. Handles 6 to 7 apps seamlesslyBack camera is good.Cons:Selfie camera could ve been better. As Mi phones offer good camera quality for this price rangeNo back cover. Even simple one.High wattage battery, but atleast takes 2hours to full charge.READ MORE"
12,"realme C20 (Cool Grey, 32 GB)  (2 GB RAM)",day to day king. Simply awesome Delightful Worthless Terrific purchase Worthless Must buy! Could be way better Good quality product Terrific purchase,"Good handy phone with decent performance. Good for the first time smartphone users. battery backup is pro level, network availability is good,not that heavy. i prefer this to c11 as it has CGG protection.READ MORE This is such a budget friendly product.It also makes a good first impression as the overall look of the device is really impressive.The device also provides a decent display and camera with a storage space of 32 GB.READ MORE Good product in perfect value of money. I thought the charger is c-type. But actually it is not. All features are new and sufficient with the low budget phone.READ MORE Let me get straight to the point.From day 1 this phone hangs.multitasking performance is very bad.. sometimes wifi gets disconnected automatically..apps like whatsapp take 15 seconds to open.and flipkart 20-25 seconds.In the time of usb type c,we are getting micro usb.charging takes a long time..and 2 gb ram is not sufficient to run apps..phone is good for just to make calls..and do light works.not meant for multi tasking.READ MORE Cammera is very good and battery is goodPhone is better very good product I love ❤️ this productREAD MORE Very bad performance it does have single pros all are cons. I am briefly explaining all of them.1. Software Ui is very laggy and keeps freezing very shortly mostly when pressing back button.2. Device can not handle day to day apps, games are not possible to play without laggs.3.  Even 2 or 3 apps can not be hold in background. How its a smartphone in that case. Its working like feature phone of old days.4. Not suitable if you are  going to use it for study not able to handle pdf and othe...READ MORE I HV gifted to my frnd as her bday gift....Seriously when she used this mobile she's got excited and feeling like happy....Think u Fcart for the OSM 😘 mobile in very low budget ......Thank u againREAD MORE The performance of this c20 is not as expected...apps opening late, something always buffering...2gb ram performance is very less... lagging....not best as what I got previously c3....this time not that much to appreciate realme...cost wise good...for performance pls go for 3 or 4 GB ram...phone getting hangedREAD MORE 1. Camera is very good according to the price range.2. G35 processor plays a good role.3. Smoothness of the scren is very nice.4. Battery backup is powerful.5. Overall performance is splendid in this price range.READ MORE Mobile was really great. If you are buying for your grand parents it will be a best option for them to upgrade from feature phone. But don't expect much from this phone as it was a basic model it can perform good but not excellent. Considering the price it was best in the market , and I do have a redmi 8a duel but the touch on the mobile was not that smooth and laggy and sometimes it doesn't work either considering all these issues realme c20 was best in the market for the price pointREAD MORE"
13,"realme C20 (Cool Blue, 32 GB)  (2 GB RAM)",day to day king. Simply awesome Delightful Worthless Terrific purchase Worthless Must buy! Could be way better Good quality product Terrific purchase,"Good handy phone with decent performance. Good for the first time smartphone users. battery backup is pro level, network availability is good,not that heavy. i prefer this to c11 as it has CGG protection.READ MORE This is such a budget friendly product.It also makes a good first impression as the overall look of the device is really impressive.The device also provides a decent display and camera with a storage space of 32 GB.READ MORE Good product in perfect value of money. I thought the charger is c-type. But actually it is not. All features are new and sufficient with the low budget phone.READ MORE Let me get straight to the point.From day 1 this phone hangs.multitasking performance is very bad.. sometimes wifi gets disconnected automatically..apps like whatsapp take 15 seconds to open.and flipkart 20-25 seconds.In the time of usb type c,we are getting micro usb.charging takes a long time..and 2 gb ram is not sufficient to run apps..phone is good for just to make calls..and do light works.not meant for multi tasking.READ MORE Cammera is very good and battery is goodPhone is better very good product I love ❤️ this productREAD MORE Very bad performance it does have single pros all are cons. I am briefly explaining all of them.1. Software Ui is very laggy and keeps freezing very shortly mostly when pressing back button.2. Device can not handle day to day apps, games are not possible to play without laggs.3.  Even 2 or 3 apps can not be hold in background. How its a smartphone in that case. Its working like feature phone of old days.4. Not suitable if you are  going to use it for study not able to handle pdf and othe...READ MORE I HV gifted to my frnd as her bday gift....Seriously when she used this mobile she's got excited and feeling like happy....Think u Fcart for the OSM 😘 mobile in very low budget ......Thank u againREAD MORE The performance of this c20 is not as expected...apps opening late, something always buffering...2gb ram performance is very less... lagging....not best as what I got previously c3....this time not that much to appreciate realme...cost wise good...for performance pls go for 3 or 4 GB ram...phone getting hangedREAD MORE 1. Camera is very good according to the price range.2. G35 processor plays a good role.3. Smoothness of the scren is very nice.4. Battery backup is powerful.5. Overall performance is splendid in this price range.READ MORE Mobile was really great. If you are buying for your grand parents it will be a best option for them to upgrade from feature phone. But don't expect much from this phone as it was a basic model it can perform good but not excellent. Considering the price it was best in the market , and I do have a redmi 8a duel but the touch on the mobile was not that smooth and laggy and sometimes it doesn't work either considering all these issues realme c20 was best in the market for the price pointREAD MORE"
14,"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",Worthless Good choice Decent product Does the job Worth the money Mind-blowing purchase Terrible product Brilliant Worth the money Good,"Battery good,camera quality not goodPerformance is not good very slow work I am not satisfied with performance I don't like this phone because its performance is not able to me.READ MORE I am very happy to purchase this product and it's display and camera quality is very good . I recommend you to buy this productREAD MORE Very goodREAD MORE -Camera 📸 quality is very poor...-Now days in this budget you can expect at least a case...READ MORE Very nice phone👍👍READ MORE Nice productREAD MORE Please Don't Buy This Phone.This is totally waste of money.I was excited to see my phone 50 mp phone's camera but camera is very bad.In this phone software is very different from any other realme phone.In this phone there is no one app of photos and videos.In this phone settings is very different from any other realme phone.In this phone there is no app lock and no hide apps settings.And there is no option of return in it, so that's why I could not even return this phone.Please Don't ...READ MORE Nice productREAD MORE Screen awesome but speaker 🔊 Too bad yr     Not satisfied  settings ad speakerREAD MORE My review After using 3 days Camera- 2/5Battery- 5/5 because of fast chargerDISPLAY-3/5 because no FHD+ DisplayPerformanc-4/5Back panel and build quality is weak😡😡READ MORE"
15,"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Terrific purchase Worth every penny Really Nice Terrific Must buy! Wonderful Fabulous! Simply awesome Just wow! Very Good,"Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.READ MORE This smart phone is the best smartphone in this price range. This phone is really value for money phone.Camera- 8/10Best 50MP AI triple camera with 2 MP depth and 2 MP macro camera. Image quality is better than any other smartphone in this price range. Max 1080p full hd video also record by rear camera. HDR and night mode support in the camera8 MP Front camera pic quality is better in this price range comes with front screen flash, HDR mode, ai face beautification.Max 720p video record b...READ MORE The build of the phone is very good and packaging was very good but transparent cover was not given by seller and the front camera is worth 8mp but the rear camera is not worth 50mp.It also does not have many applications likePhoto Gallery,Security Scanner,File Manager,Speed Connection etc.Overall, I would like to give 4 star out of 5 star.READ MORE I have been using this phone since 5 months. fast performance. processor is very good. battery is very good. camera is okay not very good. good purchase. it is cheaper than other phones of the same configurationREAD MORE Good camara and smooth working very niceREAD MORE WowREAD MORE Super camera at nightREAD MORE NiceREAD MORE Nice phone... best 😍READ MORE Very goodREAD MORE"
16,"realme Narzo 50A (Oxygen Blue, 64 GB)  (4 GB RAM)",Very Good Terrific purchase Terrific Fantastic Good choice Worth every penny Best in the market! Fabulous! Just wow! Nice product,"Thanks again Flipkart team the wonderful delivery on time. Kind delivery boy. This product purchased for my Mom 😍 and she is very happy gifted to mom on her birthday 🎉 She is so happy! Amazing product from realme a. Awesome built qualityb. Best Battery 🔋 little bit heavy but, it's fine to handle afterall it has 6000 mh battery 🔋c. Camera is good 🤳 front and back both. It will be better maybe after some updates.d. Display is also good Thanks again!READ MORE Camera 4/5 if u able to set it properly Battery 5/5 very Good with great charging speed.Display 4/5 its not full hd but HD + with very good brightness and contrastPerformance is too good 5/5Value for MoneySelfie and back camera capture are given below in low light photography in night time....Total 4.5 out of 5 in my vision Hope for bestREAD MORE Very nice mobile and battry is very extra powar and camera is nice this price rangeAnd delivery boy is very honest  ..... Delivery boy rating is 5/5READ MORE Excellent!!Very good mobile. I ordered it to my friend and he is very happy with it. Camera quality is good and battery backup is superb. Oxygen blue colour looks very attractive and rich. Highly recommended guys. Go for it.....READ MORE Positive sides :1. Battery is very very powerful. Certainly exceeds your expectations.2. performance wise this phone is a very good purchase . smoothly functioning ..no lag..no heating issue.3. Day light pic quality is above average. Selfie camera good.4. There is dedicated slot for memory card apart from slots for 2 sim cards.Negative sides :1. Both rear and front camera in low light disappointing.2. Display could have been Full HD+ instead of HD+. Realme has disappointed its custome...READ MORE overall good product, mobile colour is good i liked it, camera back is good front is perfect, online buying is good beneficial for me.I recommend to all that buy online fon its better , always available in color and design. Backup also nice, i ordered and received before time same product nothing damage so i am happy for this. Thanks flipkartREAD MORE Best phone of this best valuable price..I think front camera is not enough in this price...Back camera very very good... My rating is __-Camera-:front-5,back-9,,Battery--:10Performance-:8Storage-:8Colour-:9Processor g85-::::8VALUE of MONEY-;10READ MORE Best phone superb design and colour and performance is so good . Value for money i like it.READ MORE I have used this phone continuously last 7 days from delivery Over all ok But delivery is soo late am disappointed it's take two weeks more time Battery performance is. Awesome But charging time is more than 2 and half hours to full slightly disappointed Back camera 50 mp is awesome night scape photos is good Selfie camera performance is average It has G85 processor is best performanceOver all phone is worth for money go for itREAD MORE I bought it as a secondary device but was surprised by the camera quality at daylight (low light pics though are bit disappointing)Battery backup is quite good with 2 days of back up with normal usage.Display is also good for the price which one is paying.No lags whatsoever though I haven't tried any high graphics games on this one.Finger print sensor too is very responsive but is slightly misplaced on the back panel(should have been at the centre).Over all a good budget phone(a complete...READ MORE"
17,"realme Narzo 50A (Oxygen Green, 128 GB)  (4 GB RAM)",Very Good Terrific purchase Terrific Fantastic Good choice Worth every penny Best in the market! Fabulous! Just wow! Nice product,"Thanks again Flipkart team the wonderful delivery on time. Kind delivery boy. This product purchased for my Mom 😍 and she is very happy gifted to mom on her birthday 🎉 She is so happy! Amazing product from realme a. Awesome built qualityb. Best Battery 🔋 little bit heavy but, it's fine to handle afterall it has 6000 mh battery 🔋c. Camera is good 🤳 front and back both. It will be better maybe after some updates.d. Display is also good Thanks again!READ MORE Camera 4/5 if u able to set it properly Battery 5/5 very Good with great charging speed.Display 4/5 its not full hd but HD + with very good brightness and contrastPerformance is too good 5/5Value for MoneySelfie and back camera capture are given below in low light photography in night time....Total 4.5 out of 5 in my vision Hope for bestREAD MORE Very nice mobile and battry is very extra powar and camera is nice this price rangeAnd delivery boy is very honest  ..... Delivery boy rating is 5/5READ MORE Excellent!!Very good mobile. I ordered it to my friend and he is very happy with it. Camera quality is good and battery backup is superb. Oxygen blue colour looks very attractive and rich. Highly recommended guys. Go for it.....READ MORE Positive sides :1. Battery is very very powerful. Certainly exceeds your expectations.2. performance wise this phone is a very good purchase . smoothly functioning ..no lag..no heating issue.3. Day light pic quality is above average. Selfie camera good.4. There is dedicated slot for memory card apart from slots for 2 sim cards.Negative sides :1. Both rear and front camera in low light disappointing.2. Display could have been Full HD+ instead of HD+. Realme has disappointed its custome...READ MORE overall good product, mobile colour is good i liked it, camera back is good front is perfect, online buying is good beneficial for me.I recommend to all that buy online fon its better , always available in color and design. Backup also nice, i ordered and received before time same product nothing damage so i am happy for this. Thanks flipkartREAD MORE Best phone of this best valuable price..I think front camera is not enough in this price...Back camera very very good... My rating is __-Camera-:front-5,back-9,,Battery--:10Performance-:8Storage-:8Colour-:9Processor g85-::::8VALUE of MONEY-;10READ MORE Best phone superb design and colour and performance is so good . Value for money i like it.READ MORE I have used this phone continuously last 7 days from delivery Over all ok But delivery is soo late am disappointed it's take two weeks more time Battery performance is. Awesome But charging time is more than 2 and half hours to full slightly disappointed Back camera 50 mp is awesome night scape photos is good Selfie camera performance is average It has G85 processor is best performanceOver all phone is worth for money go for itREAD MORE I bought it as a secondary device but was surprised by the camera quality at daylight (low light pics though are bit disappointing)Battery backup is quite good with 2 days of back up with normal usage.Display is also good for the price which one is paying.No lags whatsoever though I haven't tried any high graphics games on this one.Finger print sensor too is very responsive but is slightly misplaced on the back panel(should have been at the centre).Over all a good budget phone(a complete...READ MORE"
18,"vivo T1 5G (Starlight Black, 128 GB)  (6 GB RAM)",Delightful Terrific Fair Wonderful Highly recommended Pretty good Brilliant Classy product Fabulous! Just wow!,"Overall the phone is a good purchase..I want to mention the stuff i like about this phone and something which i dont like or missing in this device...first of all i Start with the good things Pros:*Great battery life*Decent rear camera setup*Great In hand feel*Side mount Fingerprint sensor*Selfie night mode*Good gaming experience*Runs on Android 12Cons:*Missing Wide/ultra wide cameras*Amoled Panel should have been there*Feels bit laggy even in 120 hz refresh rate*Front cam could...READ MORE Very nice performance.Camera quality goodBattery goodPerformance wise overall goodNetwork catching is goodThe only demerit I feel that small heating problem while charging.. it may be due the first time charging.. anyway I am so tensed about that.otherwise overall a good, user-friendly phone at this cost.. it's worthyREAD MORE Touch function is not smooth, Back button is not functioning properly it required more touch force to function.Network coverage is good,Overall look is good.Battery backup is ok.Finger print sensor is fastGood quality back cover .Price range is ok.Adaptive brightness control is very slow.Hands free volume is not good.Main camera avarage.No inbuilt secure folder For apps and files.Battery charging is not fast.Consumed 2.6 gb ram for Android system.Default fonts are too small in d...READ MORE Good design and  performance good .. Low light camera is not good ... Back side rainbow colour awesome look.READ MORE First of all,thanks to flipkart that provide original phone and their gadget to me.1.This phone is overall very good and give really fast  performance2.Camera is very good and capture very awesome photos3.Battery is 5000 mah that gives long lasting performance4.Charger is only 18 watt but Vivo gives very powerful charger respect to other companies. In only 2 hrs, battery 🔋 becomes fully charged from 0% to 100%5. Display performance is very unique in this phone, according to uses, they w...READ MORE Overall Nice phone!!Good display and battery backup too 1 day easygoing!Performance is also nice & the camera was superb👌Overall the phone is working properly good quality..The price range is pretty good!!Overall good experience with PhoneIt’s my first time I go with vivo👍Thanks Flipkart&vivoTo providing good quality service ✌️READ MORE As usal phone looks premium with study built quality* Camera performance is average not up-to mark.* Comes with latest android 12 and funtouch os 12.* So battery optimization is good enough* As it's price range it supports only 18w fast charging.* More over it is value for money when you buy with exchange or on card offer.READ MORE All function very good I am very happy I love my Flipkart thanks camera is very good photoREAD MORE Very good products,I love it 💝💝❤️‍🩹🖤💥✨Good camera 🤳,good phone 📱,mid renge phone, awesome prosser,good phone 🤳 everything is going to be good 😊👍👍👍READ MORE Well a perfect buy I would say. Used about 3-4 days now. Battery is good, performance is well at par in segment. Android 12 is good. Light weight phone compared with few others in the segment.In this price range a win win. I will update this review after using for 2-3 months as camera needs to be tested and performance on long term. A problem as many people have already reported about back button, I did faced too. Hope will be fixed in coming updates.Rest if you like to buy a phone un...READ MORE"
19,"vivo T1 5G (Rainbow Fantasy, 128 GB)  (6 GB RAM)",Delightful Terrific Fair Wonderful Highly recommended Pretty good Brilliant Classy product Fabulous! Just wow!,"Overall the phone is a good purchase..I want to mention the stuff i like about this phone and something which i dont like or missing in this device...first of all i Start with the good things Pros:*Great battery life*Decent rear camera setup*Great In hand feel*Side mount Fingerprint sensor*Selfie night mode*Good gaming experience*Runs on Android 12Cons:*Missing Wide/ultra wide cameras*Amoled Panel should have been there*Feels bit laggy even in 120 hz refresh rate*Front cam could...READ MORE Very nice performance.Camera quality goodBattery goodPerformance wise overall goodNetwork catching is goodThe only demerit I feel that small heating problem while charging.. it may be due the first time charging.. anyway I am so tensed about that.otherwise overall a good, user-friendly phone at this cost.. it's worthyREAD MORE Touch function is not smooth, Back button is not functioning properly it required more touch force to function.Network coverage is good,Overall look is good.Battery backup is ok.Finger print sensor is fastGood quality back cover .Price range is ok.Adaptive brightness control is very slow.Hands free volume is not good.Main camera avarage.No inbuilt secure folder For apps and files.Battery charging is not fast.Consumed 2.6 gb ram for Android system.Default fonts are too small in d...READ MORE Good design and  performance good .. Low light camera is not good ... Back side rainbow colour awesome look.READ MORE First of all,thanks to flipkart that provide original phone and their gadget to me.1.This phone is overall very good and give really fast  performance2.Camera is very good and capture very awesome photos3.Battery is 5000 mah that gives long lasting performance4.Charger is only 18 watt but Vivo gives very powerful charger respect to other companies. In only 2 hrs, battery 🔋 becomes fully charged from 0% to 100%5. Display performance is very unique in this phone, according to uses, they w...READ MORE Overall Nice phone!!Good display and battery backup too 1 day easygoing!Performance is also nice & the camera was superb👌Overall the phone is working properly good quality..The price range is pretty good!!Overall good experience with PhoneIt’s my first time I go with vivo👍Thanks Flipkart&vivoTo providing good quality service ✌️READ MORE As usal phone looks premium with study built quality* Camera performance is average not up-to mark.* Comes with latest android 12 and funtouch os 12.* So battery optimization is good enough* As it's price range it supports only 18w fast charging.* More over it is value for money when you buy with exchange or on card offer.READ MORE All function very good I am very happy I love my Flipkart thanks camera is very good photoREAD MORE Very good products,I love it 💝💝❤️‍🩹🖤💥✨Good camera 🤳,good phone 📱,mid renge phone, awesome prosser,good phone 🤳 everything is going to be good 😊👍👍👍READ MORE Well a perfect buy I would say. Used about 3-4 days now. Battery is good, performance is well at par in segment. Android 12 is good. Light weight phone compared with few others in the segment.In this price range a win win. I will update this review after using for 2-3 months as camera needs to be tested and performance on long term. A problem as many people have already reported about back button, I did faced too. Hope will be fixed in coming updates.Rest if you like to buy a phone un...READ MORE"
20,"realme Narzo 50A (Oxygen Blue, 128 GB)  (4 GB RAM)",Very Good Terrific purchase Terrific Fantastic Good choice Worth every penny Best in the market! Fabulous! Just wow! Nice product,"Thanks again Flipkart team the wonderful delivery on time. Kind delivery boy. This product purchased for my Mom 😍 and she is very happy gifted to mom on her birthday 🎉 She is so happy! Amazing product from realme a. Awesome built qualityb. Best Battery 🔋 little bit heavy but, it's fine to handle afterall it has 6000 mh battery 🔋c. Camera is good 🤳 front and back both. It will be better maybe after some updates.d. Display is also good Thanks again!READ MORE Camera 4/5 if u able to set it properly Battery 5/5 very Good with great charging speed.Display 4/5 its not full hd but HD + with very good brightness and contrastPerformance is too good 5/5Value for MoneySelfie and back camera capture are given below in low light photography in night time....Total 4.5 out of 5 in my vision Hope for bestREAD MORE Very nice mobile and battry is very extra powar and camera is nice this price rangeAnd delivery boy is very honest  ..... Delivery boy rating is 5/5READ MORE Excellent!!Very good mobile. I ordered it to my friend and he is very happy with it. Camera quality is good and battery backup is superb. Oxygen blue colour looks very attractive and rich. Highly recommended guys. Go for it.....READ MORE Positive sides :1. Battery is very very powerful. Certainly exceeds your expectations.2. performance wise this phone is a very good purchase . smoothly functioning ..no lag..no heating issue.3. Day light pic quality is above average. Selfie camera good.4. There is dedicated slot for memory card apart from slots for 2 sim cards.Negative sides :1. Both rear and front camera in low light disappointing.2. Display could have been Full HD+ instead of HD+. Realme has disappointed its custome...READ MORE overall good product, mobile colour is good i liked it, camera back is good front is perfect, online buying is good beneficial for me.I recommend to all that buy online fon its better , always available in color and design. Backup also nice, i ordered and received before time same product nothing damage so i am happy for this. Thanks flipkartREAD MORE Best phone of this best valuable price..I think front camera is not enough in this price...Back camera very very good... My rating is __-Camera-:front-5,back-9,,Battery--:10Performance-:8Storage-:8Colour-:9Processor g85-::::8VALUE of MONEY-;10READ MORE Best phone superb design and colour and performance is so good . Value for money i like it.READ MORE I have used this phone continuously last 7 days from delivery Over all ok But delivery is soo late am disappointed it's take two weeks more time Battery performance is. Awesome But charging time is more than 2 and half hours to full slightly disappointed Back camera 50 mp is awesome night scape photos is good Selfie camera performance is average It has G85 processor is best performanceOver all phone is worth for money go for itREAD MORE I bought it as a secondary device but was surprised by the camera quality at daylight (low light pics though are bit disappointing)Battery backup is quite good with 2 days of back up with normal usage.Display is also good for the price which one is paying.No lags whatsoever though I haven't tried any high graphics games on this one.Finger print sensor too is very responsive but is slightly misplaced on the back panel(should have been at the centre).Over all a good budget phone(a complete...READ MORE"
